,provincia,coste,duration,prec,tmed,velmedia,presmed,sol
130,ZAMORA,7413.0,1,0.1333333333333333,6.6000000000000005,4.466666666666666,922.2833333333333,5.466666666666666
133,ALBACETE,1586.0,1,0.125,7.175,7.35,931.0125,4.2
134,ALICANTE,24727.0,1,0.0,11.925,2.975,1007.7833333333332,7.133333333333333
135,ALMERIA,20981.0,1,0.0,13.45,4.025,982.0125,7.4
136,ARABA,3908.0,1,5.050000000000001,5.800000000000001,6.9,946.575,0.2
138,AVILA,608.0,1,4.2,7.05,3.3000000000000003,883.45,0.8
140,BIZKAIA,2902.0,1,5.9,10.033333333333331,4.45,991.6666666666667,0.1
141,BURGOS,8782.0,1,5.54,6.3,5.7,911.925,0.0
142,CACERES,1283.0,1,8.3,9.76,5.279999999999999,973.5625,0.0666666666666666
143,CANTABRIA,5629.0,1,11.014285714285716,9.128571428571428,3.283333333333333,981.1700000000001,0.0
144,CASTELLON,6079.0,1,0.0,8.799999999999999,4.55,940.35,4.949999999999999
145,CUENCA,224.0,1,15.5,6.275,6.366666666666667,914.0625,0.0
146,GRANADA,6328.0,1,6.95,8.600000000000001,2.2,947.175,3.85
148,LA RIOJA,5822.0,1,6.3,6.3,1.9,963.8,0.0
149,LEON,9302.0,1,5.633333333333333,6.05,5.625,893.825,0.0
150,LLEIDA,28837.0,1,6.133333333333333,3.775,1.875,947.7,1.55
151,LUGO,5370.0,1,7.0,9.1,5.0,955.35,0.1
153,MURCIA,20122.0,1,0.01,11.822222222222225,3.6375,985.6166666666666,8.214285714285714
154,NAVARRA,542.0,1,12.24,5.779999999999999,3.25,962.075,0.0
155,OURENSE,266.0,1,10.05,9.25,3.75,951.8499999999999,1.0
157,SEGOVIA,3877.0,1,16.0,3.5,6.1,854.475,0.0
158,SORIA,2380.0,1,13.4,5.0,4.7,884.05,0.0
159,TERUEL,336.0,1,1.95,7.574999999999999,4.3,922.3500000000001,2.4
161,VALLADOLID,1046.0,1,1.9,7.4,6.4,918.4,0.0
162,ZAMORA,934.0,1,5.533333333333334,7.8,4.733333333333333,923.2166666666667,0.1
163,ZARAGOZA,22427.0,1,3.16,7.44,4.84,952.675,1.25
165,ALMERIA,18251.0,1,0.0,15.9,5.5,979.2125000000001,5.6
166,ARABA,40.0,1,6.95,8.0,5.6,947.25,3.6
167,ASTURIAS,2491.0,1,22.7,9.372727272727271,4.5777777777777775,974.24375,3.3714285714285714
169,BIZKAIA,219.0,1,7.125,10.766666666666666,4.1,994.0166666666667,1.3
170,BURGOS,604.0,1,4.074999999999999,6.55,4.166666666666667,922.3666666666668,3.1
171,CANTABRIA,1528.0,1,10.857142857142858,9.014285714285714,3.766666666666667,984.27,2.8000000000000003
172,CASTELLON,4876.0,1,1.3333333333333333,9.066666666666666,7.2,940.325,8.55
173,GRANADA,1280.0,1,2.7,11.85,3.5,945.0,5.199999999999999
175,LA RIOJA,524.0,1,9.7,9.6,3.6,964.2,6.3
176,LEON,1129.0,1,5.7,5.075,4.175,896.4,2.8666666666666667
177,LLEIDA,8508.0,1,0.0333333333333333,6.25,2.9,947.4749999999999,8.35
178,LUGO,6432.0,1,11.2,8.0,3.1,958.8,0.4
179,MADRID,17977.0,1,0.823076923076923,7.774999999999999,5.11,905.51,5.55
180,MURCIA,12086.0,1,0.0,16.2,3.733333333333333,983.4333333333334,6.6571428571428575
181,NAVARRA,508.0,1,5.14,7.720000000000001,1.875,962.65,1.5
182,OURENSE,6807.0,1,5.5,7.475,2.075,954.75,1.1
184,SEGOVIA,688.0,1,4.5,2.9000000000000004,5.0,855.8499999999999,0.65
185,SORIA,96.0,1,4.2,5.5,4.7,885.7,3.7
186,TARRAGONA,1664.0,1,0.2,12.3,7.050000000000001,997.975,7.6
188,ZAMORA,695.0,1,1.6000000000000003,7.033333333333334,3.6,925.4833333333333,3.9
189,ZARAGOZA,849.0,1,1.72,9.4,4.380000000000001,953.225,6.5
190,A CORUNA,12248.0,1,7.0625,11.8,8.8875,991.9000000000001,1.7799999999999998
191,ALMERIA,391.0,1,0.05,15.833333333333334,6.8500000000000005,1001.9833333333333,7.7
192,ASTURIAS,2574.0,1,2.481818181818182,10.027272727272727,6.42,974.4937500000001,2.9285714285714284
193,BIZKAIA,443.0,1,3.3000000000000003,14.6,5.725,994.3166666666667,1.3
194,GIPUZKOA,5183.0,1,11.216666666666669,13.166666666666666,3.3833333333333333,987.97,0.5
195,GRANADA,1037.0,1,0.0,11.466666666666669,5.5,940.2,4.8
196,LEON,728.0,1,4.466666666666667,5.75,6.35,898.0,2.4333333333333336
197,LUGO,236.0,1,12.2,8.7,4.2,960.5,1.8
198,TARRAGONA,6240.0,1,0.1,14.95,5.0,1000.625,5.35
199,ALMERIA,8631.0,1,0.0,15.4,4.824999999999999,980.4124999999999,5.15
200,ASTURIAS,2696.0,1,0.09,13.236363636363636,7.029999999999999,973.43125,4.914285714285714
201,BIZKAIA,26860.0,1,2.525,12.966666666666669,5.075,993.7166666666667,2.6
202,GIPUZKOA,4278.0,1,3.85,11.933333333333332,3.283333333333333,987.3199999999999,0.5333333333333333
203,LUGO,569.0,1,0.6,11.7,5.0,960.5999999999999,2.8
204,NAVARRA,625.0,1,5.279999999999999,9.74,1.825,963.375,1.9
205,TARRAGONA,3015.0,1,0.0,15.6,8.350000000000001,996.75,5.55
207,ASTURIAS,396.0,1,0.03,13.918181818181818,5.844444444444445,975.9125,3.425
208,BIZKAIA,4489.0,1,1.4,14.766666666666666,7.475,996.85,0.4
209,CANTABRIA,788.0,1,0.1142857142857143,12.414285714285716,5.6,985.81,1.9666666666666668
210,GIPUZKOA,6941.0,1,2.3666666666666667,12.766666666666666,5.0,990.8199999999999,0.0
211,LUGO,2507.0,1,1.6,11.8,3.6,962.6,0.2
213,ASTURIAS,2088.0,1,3.295,12.736363636363636,4.555555555555555,972.425,4.0625
214,BIZKAIA,280.0,1,0.525,15.6,4.8,996.8666666666666,1.5
215,BURGOS,425.0,1,0.24,10.05,3.825,918.9375,0.425
216,LEON,171.0,1,10.0,7.95,3.225,898.9,0.3999999999999999
217,TARRAGONA,14182.0,1,0.0,16.0,3.9,1006.0,9.2
218,ZAMORA,948.0,1,8.133333333333335,10.133333333333333,4.066666666666666,928.1666666666667,0.6333333333333333
219,GIPUZKOA,967.0,1,0.4333333333333333,14.616666666666667,3.266666666666667,989.45,3.0333333333333337
220,LA RIOJA,83.0,1,1.0,9.6,0.8,968.55,0.6
221,TARRAGONA,2860.0,1,0.0,14.4,1.95,1005.525,5.699999999999999
222,ASTURIAS,386.0,1,3.844444444444445,9.127272727272729,5.166666666666667,962.7,3.1875
223,BURGOS,1869.0,1,12.14,5.075,4.8500000000000005,906.5875,0.375
224,SORIA,553.0,1,17.2,3.2,3.9,879.75,1.2
225,ZARAGOZA,80.0,1,7.359999999999999,8.4,4.8,948.3875,0.825
226,A CORUNA,864.0,1,8.508035714285715,12.1625,6.15,997.165,5.633333333333334
227,ASTURIAS,1953.0,1,1.04,11.427272727272728,2.955555555555556,984.98125,3.6142857142857134
228,BIZKAIA,2299.0,1,0.125,14.075,3.95,1009.0,1.5
229,CANTABRIA,610.0,1,0.0714285714285714,12.642857142857142,4.285714285714286,996.77,0.9333333333333332
230,GIPUZKOA,8965.0,1,1.2,13.3,4.75,1003.0,2.2666666666666666
231,LEON,3.0,1,1.7333333333333334,6.6,3.0250000000000004,908.85,1.5
232,A CORUNA,2441.0,1,0.9,11.1,4.6875,990.8299999999999,5.8
233,LA RIOJA,846.0,1,0.0,8.9,1.7,977.85,3.1
234,LEON,270.0,1,0.9,5.525,3.675,905.0,2.4
235,LUGO,721.0,1,21.6,8.8,3.9,964.3,4.4
238,ASTURIAS,1027.0,1,3.55,9.4,3.5,976.93125,1.9875
239,CANTABRIA,1722.0,1,0.3,12.528571428571428,3.6571428571428575,988.72,0.3333333333333333
240,LUGO,1428.0,1,2.2,9.8,3.1,959.85,4.1
241,OURENSE,210.0,1,3.45,9.45,1.95,955.9,1.65
242,PONTEVEDRA,17605.0,1,1.25,11.1,3.5,991.125,4.6
244,ASTURIAS,5020.0,1,0.0,10.472727272727273,4.2444444444444445,974.6187500000001,0.4
245,BIZKAIA,3438.0,1,0.025,14.675,3.775,999.1,2.8
246,CANTABRIA,6814.0,1,0.0,13.042857142857144,6.057142857142857,987.06,1.8
247,GIPUZKOA,1887.0,1,0.0,15.083333333333334,4.433333333333334,993.65,7.0
248,LA RIOJA,288.0,1,0.0,13.0,3.1,973.1500000000001,9.1
249,LEON,509.0,1,0.0,7.375,4.45,899.9125,0.6666666666666666
250,LUGO,1431.0,1,0.0,11.0,5.8,957.0,1.0
251,NAVARRA,1019.0,1,0.0,12.75,4.675,972.4000000000001,9.2
252,OURENSE,4178.0,1,0.3,10.225,3.175,954.0,0.05
256,BURGOS,3773.0,1,0.0,10.5,5.85,915.5250000000001,4.625
257,CANTABRIA,18991.0,1,0.0,16.685714285714287,6.1571428571428575,981.91,3.1
259,LEON,2599.0,1,11.45,7.475,5.75,895.2375,2.1
261,NAVARRA,1673.0,1,0.0,16.2,6.949999999999999,968.175,0.0
263,PALENCIA,2036.0,1,0.0,8.433333333333334,5.933333333333334,897.75,3.85
266,BURGOS,303.0,1,27.925,7.85,3.55,912.0625,0.05
267,CANTABRIA,3424.0,1,19.816666666666663,11.257142857142856,3.957142857142857,983.96,1.5666666666666669
269,LEON,1236.0,1,11.875,4.875,3.95,894.35,0.0999999999999999
270,LUGO,464.0,1,11.2,5.6,1.1,956.55,1.8
271,PONTEVEDRA,2181.0,1,0.3,9.0,2.2,987.2249999999999,5.2
273,CANTABRIA,1111.0,1,4.428571428571429,15.671428571428573,5.2,979.85,1.933333333333333
274,ASTURIAS,693.0,1,3.49,11.854545454545455,4.86,979.2625,2.7375
275,BIZKAIA,407.0,1,1.225,14.925,8.25,1002.1166666666666,3.2
278,CASTELLON,25054.0,1,2.375,19.73333333333333,2.2,951.175,6.7
280,GRANADA,725.0,1,2.0,23.675,2.925,933.2625,0.5333333333333333
281,ALBACETE,3459.0,1,4.45,19.925,2.975,935.35,1.65
283,ASTURIAS,5431.0,1,11.731818181818182,15.85,4.18,974.446875,4.078571428571428
284,BIZKAIA,2025.0,1,19.425,19.166666666666668,3.75,996.8666666666666,2.2
285,BURGOS,150.0,1,4.3,15.06,2.62,919.15,4.575
286,CANTABRIA,875.0,1,11.95,17.783333333333335,4.3,985.97,1.1
287,LEON,1018.0,1,13.25,13.4,3.3000000000000003,899.9375,0.1333333333333333
289,BIZKAIA,2491.0,1,3.5,17.233333333333334,6.4,996.5166666666667,0.8
290,BURGOS,1957.0,1,3.16,10.42,2.56,917.475,2.1
291,CANTABRIA,836.0,1,1.1,16.016666666666666,5.416666666666667,985.3,5.0
292,LEON,664.0,1,0.175,9.675,4.925,899.3875,6.066666666666666
294,CANTABRIA,20362.0,1,3.857142857142857,15.6,2.914285714285714,979.81,0.0
295,LEON,4830.0,1,4.275,8.15,2.3,901.8,6.766666666666667
296,ALICANTE,15532.0,1,1.4,11.45,1.625,1005.0166666666667,6.8
298,ASTURIAS,2477.0,1,23.235,6.536363636363636,5.729861111111111,979.553125,0.1142857142857143
300,ASTURIAS,1519.0,1,4.163636363636363,9.836363636363636,3.888888888888889,986.25625,1.5714285714285714
301,ILLES BALEARS,859.0,1,9.65,8.89,2.72,1005.8833333333334,1.3666666666666665
302,LLEIDA,787.0,1,3.1333333333333333,3.766666666666667,2.45,986.9,8.7
303,ASTURIAS,1964.0,1,15.1,10.272727272727272,5.76,984.775,1.985714285714285
304,GIRONA,732.0,1,0.0,4.4,2.2,912.1500000000001,6.9
305,LLEIDA,7920.0,1,0.4666666666666666,3.9666666666666655,1.4,992.45,8.7
306,TERUEL,1476.0,1,0.0,7.300000000000001,4.525,931.8666666666666,4.566666666666666
307,ASTURIAS,4715.0,1,13.28181818181818,8.036363636363637,6.279999999999999,987.86875,0.1999999999999999
310,GIPUZKOA,382.0,1,27.7,9.95,4.566666666666666,998.44,0.6666666666666666
311,ILLES BALEARS,3809.0,1,0.05,12.35,4.09,1014.5999999999999,8.433333333333334
312,ASTURIAS,1392.0,1,8.463636363636363,10.363636363636363,3.91,988.46875,0.0
313,BIZKAIA,906.0,1,13.4,8.4,9.575,1006.25,0.6
314,BURGOS,1552.0,1,6.199999999999999,3.1,4.16,923.675,0.6500000000000001
315,GIPUZKOA,13660.0,1,7.4,7.916666666666667,7.233333333333333,998.96,0.9333333333333332
316,ILLES BALEARS,4394.0,1,1.98,11.44,6.24,1009.3083333333334,5.3
317,LLEIDA,686.0,1,3.233333333333333,2.833333333333333,3.5000000000000004,990.8499999999999,6.0
318,ASTURIAS,754.0,1,20.9,10.990909090909092,5.08,978.2875,0.7428571428571429
319,BIZKAIA,706.0,1,4.4,10.666666666666666,5.275,1008.85,0.0
320,GIPUZKOA,480.0,1,8.98,10.366666666666667,3.1,1002.42,0.0
321,GIRONA,201.0,1,0.1,3.6,2.5,912.825,6.85
322,LEON,536.0,1,9.975,6.425,4.725,909.925,0.5666666666666668
323,ASTURIAS,2669.0,1,19.345454545454547,5.290909090909091,7.022222222222222,979.125,0.5571428571428572
324,BIZKAIA,218.0,1,12.05,13.066666666666668,6.65,1000.75,0.0
325,LEON,678.0,1,15.75,6.625,3.075,902.2625,0.2666666666666666
327,PALENCIA,254.0,1,10.466666666666669,5.866666666666667,6.4,902.9,0.0
328,SORIA,1186.0,1,8.4,7.1,5.0,892.2,0.1
329,ASTURIAS,11167.0,1,15.918181818181818,9.845454545454546,6.444444444444445,982.6125,0.0
332,ILLES BALEARS,130.0,1,2.2,12.65,5.84,1006.075,2.6166666666666667
333,LEON,437.0,1,3.65,0.95,7.1,900.0125,0.8666666666666667
337,ILLES BALEARS,4927.0,1,0.27,11.4,4.99,1010.5583333333334,4.566666666666666
338,ZARAGOZA,2130.0,1,6.460000000000001,6.76,3.06,961.3125,0.65
340,BURGOS,6028.0,1,0.86,8.36,5.38,921.875,1.05
341,CANTABRIA,10658.0,1,11.616666666666667,11.35,7.5,993.72,0.0
342,GIPUZKOA,6437.0,1,16.72,11.566666666666668,7.15,995.88,0.0
343,GIRONA,99.0,1,3.4,5.625,2.533333333333333,906.05,1.15
345,NAVARRA,829.0,1,17.7,8.48,5.4750000000000005,970.25,0.0
346,ZARAGOZA,266.0,1,1.06,10.86,5.94,960.125,2.5
347,ILLES BALEARS,9325.0,1,0.0,11.433333333333334,2.6,1014.4071428571428,4.416666666666667
348,LLEIDA,972.0,1,0.325,6.8,2.0,994.55,8.4
349,ZARAGOZA,213.0,1,0.1,10.36,5.0,966.8375,4.475
