,provincia,coste,duration,prec,tmed,velmedia,presmed,sol
88,BARCELONA,12900168.0,1,67.7,8.6,10.716666666666669,995.3166666666667,0.0
90,GIRONA,9163659.0,1,30.6,-1.6,2.5,835.0,0.0
106,BARCELONA,14831209.0,1,16.0,10.95,4.533333333333333,992.8333333333335,0.0
109,GIRONA,19917564.0,1,51.96666666666667,5.95,1.8,831.95,0.0
146,MALAGA,10264612.0,1,10.533333333333331,11.38,1.82,1007.26,0.0
261,CASTELLON,7376794.0,1,23.9,9.125,4.0,944.775,3.5
