,provincia,coste,duration,prec,tmed,velmedia,presmed,sol
491,MADRID,556802.0,1,5.28,20.98888888888889,2.333333333333333,914.838888888889,8.76
493,MADRID,306940.0,1,0.0833333333333333,19.75555555555556,3.2,915.696875,10.34
508,MADRID,737468.0,1,13.15,20.766666666666666,3.177777777777778,905.575,6.44
511,SALAMANCA,258314.0,1,15.025,21.45,2.45,926.9875,4.8
522,BARCELONA,348618.0,1,4.159999999999999,20.401666666666664,3.0733333333333333,986.1708333333333,8.208333333333334
528,BURGOS,332655.0,1,12.175,17.7,1.7999999999999998,924.8833333333333,4.033333333333333
629,BARCELONA,449871.0,3,4.938888888888889,23.155555555555555,2.922222222222222,989.9666666666667,7.877777777777777
632,GRANADA,786615.0,3,0.0499999999999999,26.525,3.2666666666666666,937.8083333333333,11.658333333333331
662,CORDOBA,769854.0,1,20.275,24.525,3.7,959.55,6.3
668,SEVILLA,455245.0,1,0.16,26.875,3.3200000000000003,984.02,10.6
693,ALICANTE,726619.0,1,8.1,24.96666666666667,3.233333333333333,998.65,10.0
695,GIRONA,267639.0,1,33.0,19.45,2.65,828.1500000000001,4.2
697,TARRAGONA,378271.0,1,22.35,27.25,3.05,1000.075,4.45
698,BARCELONA,636792.0,1,1.1,19.616666666666667,3.0666666666666664,984.2166666666667,7.666666666666667
700,GIRONA,287370.0,1,6.0,13.2,1.5499999999999998,828.3,5.8
703,TARRAGONA,567295.0,2,1.8,22.5,3.975,1002.25,8.1
710,BARCELONA,767298.0,3,6.493333333333333,23.688888888888886,2.777777777777778,992.4777777777779,10.911111111111111
713,BARCELONA,360273.0,1,6.825,19.68,3.7,994.7,5.4
717,ILLES BALEARS,358034.0,1,26.38888888888889,19.788888888888888,5.033333333333333,1014.03,0.52
766,MADRID,327316.0,1,1.5,14.644444444444446,4.225,907.1944444444443,0.64
820,AVILA,511100.0,1,0.0,16.299999999999997,2.35,896.8,9.3
822,BARCELONA,640382.0,4,11.738666666666669,15.053333333333333,2.510666666666667,988.6,7.029999999999999
862,ALBACETE,644779.0,1,24.55,10.7,3.675,937.775,0.05
869,ALICANTE,618745.0,1,1.9666666666666668,16.5,3.233333333333333,1013.175,3.3
878,VALENCIA,638407.0,1,43.18333333333334,14.114285714285714,2.76,986.5333333333333,0.0
904,BIZKAIA,485199.0,3,4.333333333333333,16.311111111111114,2.844444444444445,1016.3833333333334,4.666666666666667
911,ZARAGOZA,270485.0,2,4.08,12.07,1.78,965.56875,2.0500000000000003
929,ALICANTE,415032.0,1,0.0,13.933333333333332,2.3666666666666667,1000.625,5.550000000000001
937,VALENCIA,414738.0,1,55.28,14.966666666666669,3.75,999.625,0.3
955,ASTURIAS,714052.0,2,22.69375,7.855555555555556,5.30625,991.1166666666668,0.75
956,CANTABRIA,314176.0,1,30.65000000000001,7.549999999999999,7.128571428571428,980.5899999999999,0.4666666666666668
959,CANTABRIA,373169.0,1,27.82857142857143,6.785714285714286,5.6571428571428575,984.94,0.0666666666666666
962,A CORUNA,863320.0,1,21.442857142857143,13.842857142857143,5.714285714285714,995.6375,0.0
964,CANTABRIA,861046.0,1,8.6,8.2,4.4,989.3,0.0666666666666666
991,BARCELONA,319610.0,1,6.583333333333333,11.55,2.316666666666667,993.6499999999999,1.933333333333333
997,PONTEVEDRA,316310.0,1,2.4000000000000004,9.7,1.1,989.825,2.6
1002,BARCELONA,587695.0,3,0.0066666666666666,12.373333333333337,2.546666666666667,998.3916666666667,4.144444444444445
