,provincia,coste,duration,prec,tmed,velmedia,presmed,sol
46,PALENCIA,471.0,1,3.533333333333333,4.7,3.4,909.5999999999999,0.5
47,SORIA,10427.0,1,4.6,2.2,3.3,899.45,0.0
48,TARRAGONA,64.0,1,15.566666666666668,11.0,2.2333333333333334,1017.75,6.55
49,TERUEL,283.0,1,1.625,6.075,1.95,937.6166666666667,2.066666666666667
50,VALENCIA,70941.0,1,1.2857142857142858,11.971428571428572,2.4,989.9333333333334,3.425
51,ZAMORA,108.0,1,1.2666666666666666,7.333333333333333,2.8666666666666667,937.4,0.4000000000000001
54,ASTURIAS,7220.0,1,1.85,7.65,5.2125,1014.2083333333333,4.6000000000000005
55,AVILA,99415.0,1,0.1,1.0,6.7,871.9,4.0
57,BIZKAIA,69.0,1,0.0,8.149999999999999,7.0,1022.6666666666667,1.1
59,CACERES,252901.0,1,0.04,8.174999999999999,4.475,979.5833333333333,7.3
60,GIRONA,79102.0,1,0.0666666666666666,3.333333333333333,3.6,831.5999999999999,2.5
62,LEON,15577.0,1,0.0,3.2,4.8500000000000005,912.5,6.166666666666667
63,LLEIDA,4041.0,1,0.0,4.449999999999999,2.1333333333333333,962.625,1.2
64,LUGO,16477.0,1,0.0,6.8,3.9,976.8,6.0
65,MURCIA,169139.0,1,18.38888888888889,9.22222222222222,4.5375,984.9100000000001,2.266666666666667
66,OURENSE,99.0,1,0.025,6.4,2.3,970.675,7.65
67,PALENCIA,24637.0,1,0.2666666666666666,1.7666666666666668,8.700000000000001,912.725,6.6
68,SALAMANCA,3681.0,1,0.0,2.84,7.15,911.31,6.074999999999999
69,SORIA,65340.0,1,0.2,1.3,7.5,897.8,4.7
70,TARRAGONA,11017.0,1,10.333333333333334,9.0,2.5,1013.6,0.0
71,TERUEL,2379.0,1,8.0,3.0250000000000004,3.6,933.9000000000001,0.4333333333333333
72,TOLEDO,638.0,1,0.22,5.779999999999999,4.225,946.7333333333333,0.6
74,ZAMORA,4177.0,1,0.0,4.466666666666667,5.366666666666667,939.9166666666667,7.633333333333333
77,ALMERIA,973.0,1,10.1,7.5,3.125,979.4375,1.0
78,ASTURIAS,4630.0,1,1.4625,5.6875,4.8625,1019.3333333333334,1.883333333333333
79,AVILA,9958.0,1,4.15,-2.5,3.1,872.275,0.0
81,BIZKAIA,216.0,1,0.0,5.675,3.675,1028.0833333333333,0.0
82,BURGOS,38992.0,1,0.0,0.4599999999999999,4.833333333333333,931.2625,1.85
83,CACERES,57273.0,1,0.2,5.125,4.1,978.9333333333334,2.5
84,GIRONA,249911.0,1,3.4,1.9333333333333336,2.7,835.35,0.0
86,LA RIOJA,219.0,1,0.0,2.8,3.6,988.4000000000001,1.5
87,LEON,12092.0,1,0.0,1.4500000000000002,4.1000000000000005,914.65,5.9
88,LLEIDA,8707.0,1,0.5,2.975,3.0666666666666664,966.8,0.95
89,LUGO,17353.0,1,0.0,5.2,6.4,979.05,5.1
91,OURENSE,4097.0,1,0.0,4.7,3.65,971.425,7.65
92,PALENCIA,19643.0,1,0.0,-0.0666666666666666,7.766666666666667,915.4749999999999,3.7
93,SALAMANCA,610.0,1,0.02,0.0199999999999999,8.34,911.16,3.225
94,SORIA,11519.0,1,0.0,0.1,6.4,900.4,2.6
95,TARRAGONA,36964.0,1,37.6,7.666666666666667,5.266666666666667,1017.525,0.0
96,TERUEL,453.0,1,17.866666666666667,0.0749999999999999,2.9,937.1833333333334,0.0333333333333333
97,TOLEDO,268.0,1,0.3,2.825,5.733333333333333,950.375,0.0
99,ZAMORA,1174.0,1,0.0,1.866666666666667,4.8,942.0,4.2
100,A CORUNA,35549.0,1,2.48,11.0,8.940000000000001,1012.3499999999999,0.5666666666666668
102,ASTURIAS,1102.0,1,2.571428571428572,5.942857142857143,2.9125,1011.5799999999999,0.0
103,AVILA,4251.0,1,9.6,-1.0,1.9,868.5999999999999,0.0
105,BURGOS,32923.0,1,3.72,1.72,3.25,928.1875,0.05
106,CACERES,6537.0,1,0.04,7.12,3.28,976.3125,4.233333333333333
107,CASTELLON,13176.0,1,38.3,7.3,5.4,951.1500000000001,0.0
110,LEON,7672.0,1,0.3,2.3500000000000005,3.275,910.7125000000001,2.966666666666667
111,LLEIDA,144354.0,1,19.2,5.725,5.1000000000000005,964.25,0.0
112,LUGO,9773.0,1,0.0,5.4,4.4,974.4,2.9
113,MALAGA,180000.0,1,19.9,10.52,2.183333333333333,1003.6916666666667,1.65
114,MURCIA,88781.0,1,19.8625,9.3375,1.9285714285714288,982.1600000000001,1.375
115,OURENSE,1615.0,1,0.0,4.225,2.5,966.65,6.15
116,PALENCIA,3833.0,1,1.0,1.4,6.933333333333334,911.95,1.65
117,SALAMANCA,1772.0,1,0.04,0.5800000000000001,6.48,907.1099999999999,1.325
118,SORIA,4727.0,1,0.4,1.6,4.7,898.25,0.0
120,TERUEL,95715.0,1,52.4,1.7000000000000002,2.2333333333333334,916.8499999999999,0.0
121,TOLEDO,95.0,1,1.0,5.2,4.8,946.65,0.0
123,ZAMORA,2399.0,1,0.0666666666666666,3.5,5.0,937.3499999999999,2.1
124,A CORUNA,13100.0,1,0.02,9.46,2.54,1007.3166666666666,8.0
125,ALICANTE,33150.0,1,1.2666666666666666,10.9,2.1,1010.75,3.85
126,ASTURIAS,527.0,1,9.5875,6.525,1.5625,1007.1833333333332,0.0
127,AVILA,303.0,1,4.3,3.3,3.3,866.45,2.3
129,BIZKAIA,922.0,1,1.4666666666666668,7.85,1.65,1016.5833333333333,0.0
130,BURGOS,2128.0,1,0.04,3.62,2.3000000000000003,924.0,1.35
131,CACERES,832.0,1,4.82,8.120000000000001,2.82,974.55,0.0333333333333333
132,CASTELLON,12419.0,1,2.0,8.233333333333333,2.8666666666666667,1013.25,2.9
133,GIRONA,260006.0,1,51.96666666666667,5.95,1.8,831.95,0.0
134,ILLES BALEARS,60706.0,1,2.088888888888889,11.8375,4.611111111111111,1014.37,1.3
135,LEON,4028.0,1,3.0,4.775,2.15,906.075,1.3
136,LLEIDA,22287.0,1,41.1,4.566666666666667,2.0666666666666664,962.425,1.5
137,LUGO,588.0,1,1.6,6.8,2.8,968.7,0.9
138,MURCIA,7947.0,1,0.2777777777777778,10.011111111111113,2.1875,985.38,5.0600000000000005
139,OURENSE,604.0,1,0.0,7.7,1.65,961.5250000000001,4.9
140,PALENCIA,124.0,1,0.0,4.233333333333333,3.5,907.625,2.45
141,SALAMANCA,119.0,1,0.04,4.5200000000000005,5.18,903.94,4.15
142,SORIA,199.0,1,0.0,4.3,2.2,895.75,1.4
143,TARRAGONA,59974.0,1,22.95,10.2,4.449999999999999,1012.25,1.05
144,TERUEL,26559.0,1,2.675,3.475,1.425,932.8,2.1666666666666665
145,VALENCIA,107686.0,1,6.7,9.7,2.975,983.2666666666667,1.125
146,ZAMORA,2707.0,1,0.1333333333333333,6.5,3.033333333333333,933.0166666666665,4.133333333333333
147,A CORUNA,141990.0,1,0.0,10.4,1.6166666666666665,1008.5833333333333,4.4
148,ALICANTE,10393.0,1,1.8666666666666665,9.466666666666669,2.1333333333333333,1013.775,3.8
149,AVILA,3559.0,1,20.3,4.1,4.2,866.5749999999999,2.6
151,BIZKAIA,990.0,1,0.0,7.85,2.225,1011.95,0.0
152,BURGOS,1165.0,1,0.0,3.84,1.5666666666666669,922.15,3.1
153,CACERES,2598.0,1,7.1,7.76,3.88,974.9125,0.0999999999999999
154,CASTELLON,174.0,1,0.0,7.899999999999999,1.7,1015.55,4.3
155,GIRONA,47620.0,1,15.2,5.2,2.433333333333333,830.9,0.0
156,ILLES BALEARS,7968.0,1,0.0333333333333333,11.677777777777775,1.7666666666666666,1016.76,8.125
157,LEON,1038.0,1,0.425,4.15,1.8,903.95,7.633333333333333
158,LLEIDA,5153.0,1,7.375,5.35,1.7333333333333334,961.9000000000001,2.1
159,LUGO,2683.0,1,0.0,5.8,1.1,964.8,6.9
160,MURCIA,10821.0,1,0.0,10.011111111111113,1.7875,987.8399999999999,6.45
161,OURENSE,1601.0,1,0.0,5.475,1.225,959.45,5.85
162,PALENCIA,964.0,1,0.1333333333333333,3.533333333333333,2.333333333333333,905.05,3.75
163,TARRAGONA,10380.0,1,1.0,10.2,1.7,1013.225,7.0
164,VALENCIA,136052.0,1,0.15,8.5,1.95,985.3166666666666,4.375
165,ALICANTE,100498.0,1,0.1999999999999999,10.216666666666669,1.666666666666667,1013.325,2.0
166,AVILA,771.0,1,4.2,5.3,2.8,867.875,2.9
167,BARCELONA,154997.0,1,0.0,10.166666666666666,2.316666666666667,993.75,6.333333333333333
168,BURGOS,2314.0,1,0.98,4.48,2.45,923.1,0.65
169,CACERES,197.0,1,10.52,9.3,2.44,976.5250000000001,1.0333333333333334
170,GIRONA,18597.0,1,0.0333333333333333,4.766666666666667,1.5499999999999998,831.55,6.4
171,ILLES BALEARS,10513.0,1,0.0555555555555555,11.27777777777778,1.9777777777777776,1017.84,7.980000000000001
172,LEON,888.0,1,0.75,4.3,1.6,905.0625,1.0333333333333334
173,LLEIDA,2397.0,1,0.0,4.5,1.1,963.025,4.699999999999999
174,MURCIA,1792.0,1,0.1888888888888889,10.68888888888889,1.6125,988.92,1.7666666666666666
175,PALENCIA,758.0,1,0.0666666666666666,4.3,1.0333333333333334,906.15,0.0
176,SALAMANCA,392.0,1,3.4,5.12,1.66,905.13,2.975
177,TARRAGONA,6468.0,1,0.0,9.65,1.65,1014.475,7.75
178,VALENCIA,18892.0,1,0.0,10.2,1.125,986.2833333333333,0.625
179,BARCELONA,75668.0,1,0.0999999999999999,9.866666666666667,1.5166666666666666,993.8166666666666,0.7999999999999999
180,BURGOS,1469.0,1,3.28,4.68,1.75,920.8125,0.25
181,CACERES,3140.0,1,1.6200000000000003,9.04,1.4500000000000002,975.425,2.1
182,GIRONA,1940.0,1,0.1333333333333333,4.366666666666666,1.65,829.7,0.1
183,ILLES BALEARS,5735.0,1,0.0111111111111111,11.522222222222222,2.9000000000000004,1015.89,4.04
184,LEON,809.0,1,0.125,4.25,1.325,903.1500000000001,3.9
185,MALAGA,4590.0,1,10.533333333333331,11.38,1.82,1007.26,0.0
186,MURCIA,7968.0,1,0.6111111111111112,10.455555555555556,1.0625,986.5,0.5
187,OURENSE,253.0,1,0.0,5.7250000000000005,0.7,959.95,3.2
188,SORIA,79.0,1,3.0,4.2,2.8,893.55,0.0
189,TARRAGONA,2181.0,1,0.1,10.25,1.35,1012.425,0.1
190,VALENCIA,16167.0,1,1.2,11.183333333333332,1.525,983.6666666666665,0.5
191,ZAMORA,604.0,1,0.5333333333333333,4.3,0.9,931.4333333333334,0.1666666666666666
192,HUESCA,872.0,1,0.0,9.3,4.8,926.8333333333335,6.933333333333334
193,SANTA CRUZ DE TENERIFE,2715.0,1,0.0,21.36,6.5,983.115,7.533333333333334
194,A CORUNA,500.0,1,3.75,12.566666666666668,8.799999999999999,1013.55,2.1333333333333333
195,A CORUNA,6720.0,1,6.071428571428569,13.216666666666663,9.507142857142856,1004.7750000000001,0.8583333333333334
196,ASTURIAS,507.0,1,0.0,11.375,2.5375,1003.2416666666668,4.966666666666667
197,LUGO,4006.0,1,0.0,10.4,4.7,969.7,0.6
198,ASTURIAS,2524.0,1,12.122222222222222,13.975,3.9875,1001.3333333333335,1.3833333333333335
199,BIZKAIA,982.0,1,2.3000000000000003,19.433333333333334,6.025,1011.2,4.0
200,LUGO,15691.0,1,14.2,14.0,5.8,967.6,0.3
204,A CORUNA,26913.0,1,7.8,13.635714285714286,6.4071428571428575,1002.8875,4.65
205,ARABA,3612.0,1,0.0,9.65,3.9,959.875,3.0
206,ASTURIAS,628.0,1,0.0,13.8875,6.114285714285714,1001.7083333333333,7.433333333333334
207,BIZKAIA,1549.0,1,5.075,12.333333333333334,5.220000000000001,1011.0833333333333,0.0
208,GIPUZKOA,14889.0,1,16.650000000000002,11.283333333333331,4.416666666666667,998.85,0.0
209,GIRONA,611.0,1,0.0,7.266666666666667,2.1,827.35,6.6
210,ILLES BALEARS,2319.0,1,0.0,12.133333333333333,4.122222222222223,1014.78,9.38
211,LEON,9119.0,1,0.0,9.65,6.125,907.7625,9.2
212,LLEIDA,50.0,1,1.05,8.5,3.8,958.325,8.35
213,LUGO,119.0,1,0.0,12.2,4.2,969.85,6.5
214,MADRID,1250.0,1,0.0,9.59,5.055555555555555,911.6666666666665,7.960000000000001
215,NAVARRA,1659.0,1,4.1,8.64,1.95,975.2,0.9
216,OURENSE,131.0,1,0.0,10.575,3.125,966.025,8.55
217,SALAMANCA,1596.0,1,0.0,7.8,3.94,911.2,9.475
218,SEGOVIA,77.0,1,0.0,5.15,5.25,865.9000000000001,6.45
219,ZARAGOZA,283.0,1,0.04,10.04,3.1,965.3125,8.675
220,A CORUNA,9959.0,1,4.714285714285714,11.071428571428571,8.457142857142857,991.575,2.2
221,ARABA,1178.0,1,0.0,9.65,2.2,957.5,7.649999999999999
222,ASTURIAS,2304.0,1,1.0125,12.814285714285717,2.6625,993.86,6.7
223,AVILA,71.0,1,0.0,11.1,1.4,891.0999999999999,9.8
224,BIZKAIA,11882.0,1,0.0,14.1,2.44,1007.9833333333333,4.2
225,GIPUZKOA,2505.0,1,0.0166666666666666,13.5,1.7166666666666668,996.22,4.766666666666667
226,GIRONA,1431.0,1,0.0,8.566666666666666,1.9,830.5,7.9
227,GUADALAJARA,480.0,1,0.0,9.866666666666667,1.3,916.6500000000001,9.133333333333333
228,LEON,767.0,1,0.8250000000000001,8.65,2.925,903.4749999999999,9.066666666666666
229,LUGO,1266.0,1,8.8,12.8,4.2,964.0,7.2
230,MADRID,1954.0,1,0.0,9.81,2.0444444444444443,909.3777777777777,8.459999999999999
231,OURENSE,422.0,1,8.2,10.275,1.875,960.55,7.65
232,PONTEVEDRA,2004.0,1,18.0,12.4,3.5,995.35,8.3
233,SEGOVIA,1225.0,1,0.0,8.2,3.0500000000000003,863.225,8.350000000000001
234,TERUEL,678.0,1,0.0,11.975,1.875,933.3,9.5
235,A CORUNA,59814.0,1,33.857142857142854,12.357142857142858,8.171428571428573,986.85,1.6
236,ARABA,9281.0,1,0.0,11.05,6.7,949.75,1.0
237,ASTURIAS,5910.0,1,0.875,12.485714285714286,5.3625,985.94,3.1166666666666667
238,AVILA,358.0,1,0.85,9.35,3.5,885.1500000000001,4.7
239,BIZKAIA,11622.0,1,0.45,14.066666666666668,5.0,999.7833333333333,0.0
240,BURGOS,4199.0,1,0.8800000000000001,9.94,5.5600000000000005,915.0250000000001,0.675
241,CANTABRIA,1361.0,1,0.9285714285714286,13.55714285714286,3.457142857142857,982.15,0.0
242,GIPUZKOA,1899.0,1,3.483333333333333,12.966666666666669,4.416666666666667,988.28,0.0
243,ILLES BALEARS,2041.0,1,0.0,14.355555555555554,4.344444444444445,1010.94,8.14
244,LA RIOJA,468.0,1,0.0,10.8,2.8,967.25,1.2
245,LEON,3671.0,1,2.125,8.15,5.475,895.775,5.2
246,LUGO,7346.0,1,10.6,8.8,5.3,955.75,2.0
247,MADRID,2943.0,1,0.1,8.11,6.033333333333333,903.8000000000001,1.8
248,OURENSE,3277.0,1,2.475,9.25,3.3,952.525,1.0
249,PONTEVEDRA,6056.0,1,5.2,11.1,4.7,988.35,1.45
250,SALAMANCA,1893.0,1,1.4,7.76,8.14,900.5799999999999,1.475
251,SEGOVIA,1585.0,1,3.0,6.9,6.95,857.225,0.85
252,SORIA,108844.0,1,0.4,8.6,3.6,888.65,1.5
253,ZAMORA,173.0,1,2.733333333333334,9.666666666666666,4.933333333333333,925.2166666666667,3.0
254,ZARAGOZA,575.0,1,0.5,11.22,4.779999999999999,957.6125,3.05
255,A CORUNA,273366.0,1,9.94285714285714,9.714285714285714,6.628571428571428,991.6875,4.933333333333334
256,ARABA,59239.0,1,12.45,12.05,7.5,944.5,6.4
257,ASTURIAS,4538.0,1,30.75,12.157142857142857,5.8625,981.87,4.7
258,AVILA,1153.0,1,8.75,10.45,3.45,881.5,4.3
259,BARCELONA,1073.0,1,1.45,15.283333333333331,3.733333333333333,980.15,8.833333333333334
260,BIZKAIA,4176.0,1,16.15,12.666666666666666,5.0600000000000005,995.1333333333333,4.1
261,BURGOS,63688.0,1,16.64,10.48,6.34,910.075,3.55
262,CANTABRIA,3591.0,1,17.95714285714286,11.8,4.285714285714286,977.78,4.933333333333334
263,GIPUZKOA,17031.0,1,12.866666666666667,11.866666666666667,3.783333333333333,983.98,5.833333333333333
264,GIRONA,2872.0,1,11.833333333333334,9.733333333333333,2.5,820.15,6.9
265,GUADALAJARA,151.0,1,12.266666666666666,9.166666666666666,4.833333333333333,907.425,1.4333333333333331
266,ILLES BALEARS,2089.0,1,1.9222222222222225,15.844444444444443,4.911111111111111,1007.79,6.040000000000001
267,LA RIOJA,18514.0,1,4.8,13.9,3.3,962.25,5.0
268,LEON,27612.0,1,14.6,8.625,6.1000000000000005,890.7625,5.233333333333333
269,LLEIDA,164.0,1,17.0,10.675,2.8000000000000003,949.1500000000001,6.55
270,LUGO,7478.0,1,31.4,10.6,5.3,949.95,2.3
271,MADRID,25966.0,1,4.88,9.43,6.044444444444444,900.7555555555555,0.975
272,NAVARRA,727.0,1,10.42,12.4,3.8,961.425,4.0
273,OURENSE,12583.0,1,28.925,11.0,3.35,947.9000000000001,3.0
274,PALENCIA,2578.0,1,23.73333333333333,9.166666666666666,7.133333333333334,891.875,6.050000000000001
275,PONTEVEDRA,44749.0,1,26.8,11.8,4.449999999999999,983.7,1.5
276,SALAMANCA,2780.0,1,23.06,9.38,8.3,897.51,2.575
277,SEGOVIA,16592.0,1,15.1,6.1000000000000005,6.1,853.325,0.8
278,SORIA,7433.0,1,22.4,9.2,5.6,884.05,4.7
279,TERUEL,19128.0,1,0.3,12.425,4.3,922.9166666666666,6.466666666666666
280,ZAMORA,1862.0,1,21.33333333333333,10.8,5.2,920.8333333333335,6.233333333333333
281,ZARAGOZA,2648.0,1,4.180000000000001,13.64,5.44,952.8375,7.1
282,A CORUNA,51094.0,1,4.271428571428571,12.271428571428572,7.5,998.875,0.625
283,ARABA,270718.0,1,5.05,7.7,6.7,945.075,5.55
284,ASTURIAS,35975.0,1,12.514285714285714,7.328571428571428,5.6875,984.53,3.65
285,AVILA,1138.0,1,0.2,7.8,6.25,882.4,5.5
286,BARCELONA,431.0,1,1.3333333333333333,12.35,5.9,974.25,7.399999999999999
287,BIZKAIA,52984.0,1,11.275,10.266666666666667,9.94,995.1666666666666,2.0
288,BURGOS,157719.0,1,3.66,6.459999999999999,5.34,909.85,4.95
289,CANTABRIA,2918.0,1,13.042857142857144,8.014285714285714,8.1,979.21,2.066666666666667
290,GIPUZKOA,71544.0,1,16.333333333333332,10.883333333333333,7.399999999999999,982.3,0.4000000000000001
291,GIRONA,882.0,1,2.4333333333333336,6.066666666666666,4.15,813.65,5.4
292,GUADALAJARA,3340.0,1,1.2,6.266666666666667,4.533333333333333,906.125,4.933333333333334
293,HUESCA,692.0,1,4.925,4.975,2.975,904.4333333333334,3.4333333333333336
294,ILLES BALEARS,26180.0,1,3.1333333333333333,14.122222222222222,6.766666666666667,1002.54,2.26
295,LA RIOJA,63684.0,1,2.7,8.2,6.7,961.0,5.7
296,LEON,51224.0,1,3.15,5.5,6.300000000000001,891.9875,3.3000000000000003
297,LLEIDA,1704.0,1,2.5,7.25,6.466666666666668,944.725,8.25
298,LUGO,5568.0,1,8.6,8.1,2.5,953.3,3.0
299,MADRID,93473.0,1,2.14,6.95,8.788888888888888,899.5055555555556,6.720000000000001
300,NAVARRA,9338.0,1,7.82,9.02,6.300000000000001,959.15,1.0
301,OURENSE,43697.0,1,5.875,8.0,2.9250000000000003,950.35,3.95
302,PALENCIA,9157.0,1,1.0,5.033333333333334,5.733333333333333,891.825,8.8
303,PONTEVEDRA,44791.0,1,11.35,10.35,4.2,986.9749999999999,5.5
304,SALAMANCA,15399.0,1,0.4,5.92,6.875,924.0250000000001,5.333333333333333
306,SORIA,130645.0,1,2.6,5.3,6.7,882.45,7.5
307,TERUEL,16040.0,1,1.85,8.45,7.075,920.7166666666667,4.766666666666667
308,VALENCIA,841.0,1,0.8285714285714285,15.528571428571428,7.583333333333333,974.35,7.25
309,ZAMORA,4347.0,1,1.1333333333333333,7.633333333333333,4.2,922.0166666666667,7.266666666666667
310,ZARAGOZA,26812.0,1,1.98,9.72,6.18,951.525,4.475
311,A CORUNA,4142.0,1,18.242857142857144,14.7,7.814285714285715,998.725,1.933333333333333
312,ARABA,24282.0,1,3.35,10.9,6.7,953.6500000000001,6.8
313,ASTURIAS,33324.0,1,1.542857142857143,12.171428571428573,6.7375,991.73,5.883333333333333
314,AVILA,6540.0,1,0.2,7.6,4.7,889.7,4.1
315,BARCELONA,750.0,1,0.0,10.416666666666666,4.316666666666666,980.2333333333333,3.5
316,BIZKAIA,132296.0,1,4.975,11.55,10.88,1006.25,0.4
317,BURGOS,10659.0,1,2.48,9.46,5.06,919.0125,3.725
318,CACERES,61.0,1,0.08,11.46,3.9,979.5125,1.5666666666666669
319,CANTABRIA,5913.0,1,3.5,11.357142857142858,7.328571428571428,987.88,4.0
321,GIRONA,9498.0,1,0.9333333333333332,4.133333333333334,2.5,820.1,3.2
322,HUESCA,6390.0,1,6.166666666666667,5.1000000000000005,2.1500000000000004,921.1500000000001,1.55
323,ILLES BALEARS,22913.0,1,0.0888888888888888,13.466666666666669,6.955555555555556,1007.19,4.7
324,LA RIOJA,10424.0,1,1.9,12.3,5.3,969.9000000000001,6.8
325,LEON,5715.0,1,2.95,8.125,6.725,901.4625,4.8
326,LLEIDA,18586.0,1,2.05,5.85,3.4,951.45,3.2
327,LUGO,3977.0,1,3.2,11.6,4.2,962.6,2.2
328,MADRID,14978.0,1,3.31,8.120000000000001,6.844444444444445,907.45,4.32
329,NAVARRA,144305.0,1,6.94,8.959999999999999,3.825,968.375,2.3
330,OURENSE,2277.0,1,4.575,10.9,2.85,959.125,0.5
331,PALENCIA,2143.0,1,1.6666666666666667,9.2,5.633333333333333,901.975,7.3
332,PONTEVEDRA,2644.0,1,31.45,11.7,4.3,995.625,0.0
333,SALAMANCA,1345.0,1,4.159999999999999,8.16,7.159999999999999,906.22,0.575
334,SEGOVIA,6243.0,1,13.8,4.35,7.5,861.375,0.2
335,SORIA,6992.0,1,1.8,7.8,6.1,891.3,5.2
336,TERUEL,154.0,1,0.3,8.875,5.975,927.4499999999999,5.066666666666666
337,ZAMORA,319.0,1,0.3999999999999999,11.2,4.533333333333333,930.75,5.433333333333334
338,ZARAGOZA,265.0,1,2.52,9.86,5.62,958.6624999999999,4.4
339,A CORUNA,1313.0,1,10.842857142857143,11.62857142857143,7.514285714285714,997.5999999999999,4.95
340,ARABA,3877.0,1,0.0,12.7,4.2,956.1,2.9
341,ASTURIAS,3276.0,1,6.842857142857143,15.2875,3.8875,995.6916666666668,5.2
342,BARCELONA,744.0,1,0.0,11.733333333333334,2.2333333333333334,986.7,4.6
343,BIZKAIA,4191.0,1,1.6,13.9,2.68,1008.2249999999999,0.0
344,BURGOS,3432.0,1,0.5599999999999999,11.58,3.88,921.7125,1.35
345,CACERES,18.0,1,0.08,14.64,3.72,979.925,6.366666666666667
346,GIPUZKOA,16503.0,1,1.1333333333333333,12.85,2.25,995.22,0.0
347,GIRONA,3119.0,1,0.0,6.933333333333334,1.4,826.65,7.3
348,HUESCA,122.0,1,1.366666666666667,9.666666666666666,1.7333333333333334,926.325,4.95
349,ILLES BALEARS,4123.0,1,0.0111111111111111,12.511111111111113,3.244444444444445,1012.55,7.7
350,LA RIOJA,491.0,1,0.0,14.2,3.6,973.2,7.0
351,LEON,2018.0,1,3.775,11.075,4.175,903.5875,4.1000000000000005
352,LLEIDA,4239.0,1,2.25,9.075,1.9333333333333336,957.0,8.7
353,MADRID,1140.0,1,0.04,11.78,5.466666666666667,909.5444444444445,6.88
354,NAVARRA,1099.0,1,1.02,11.7,1.525,971.85,1.3
355,OURENSE,88.0,1,14.925,13.35,2.725,959.9000000000001,1.2000000000000002
